"0","https://www.nytimes.com/2018/07/31/business/media/billboard-john-amato.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/obituaries/tony-cloninger-pitcher-remembered-for-his-bat-dies-at-77.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/books/booktubers-youtube.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/arts/dance/mobile-film-festival.html?partner=bloomberg"
"0","http://www.washingtonpost.com/national/in-last-minute-lawsuit-states-say-3-d-printable-guns-pose-national-security-threat/2018/07/31/d3447dca-e2fc-4c8f-9767-26bf5b942e90_story.html"
"0","https://www.nytimes.com/2018/07/31/arts/television/stephen-colbert-les-moonves-sexual-harassment.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/sports/nba-betting-mgm.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/obituaries/patricia-cohen-who-tracked-mental-health-of-children-dies-at-81.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/business/cbs-moonves-harassment.html?partner=bloomberg"
"0","http://www.washingtonpost.com/local/alaska-airlines-accused-of-forcing-gay-couple-to-sit-apart-so-straight-couple-could-sit-together/2018/07/31/fbdb9536-e5c2-4d8f-9d68-e433fc3ed3e1_story.html"
"0","https://www.nytimes.com/2018/07/31/dining/grocery-store.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/style/the-swimsuit-emoji.html?partner=bloomberg"
"1","https://www.nytimes.com/2018/07/31/opinion/trump-reagan-trade-tariffs-china.html?partner=bloomberg"
"0","http://www.washingtonpost.com/sports/a-alex-trebek-thinks-he-could-be-the-next-jeopardy-host-q-who-is-the-la-kings-tv-announcer/2018/07/31/2f6474f3-4d86-45ba-a7df-9445758cc471_story.html"
"0","https://www.nytimes.com/2018/07/31/us/politics/3d-guns-trump.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/sports/trea-turner-sean-newcomb-tweets.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/29/arts/design/tamir-rice-cleveland-triennial-orange-rakowitz.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/health/vaginal-laser-fda.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/world/americas/aeromexico-plane-crash.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/theater/the-house-that-will-not-stand-review-marcus-gardley.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/obituaries/mary-jane-mccaffree-monroe-protocol-authority-dies-at-106.html?partner=bloomberg"
"1","https://www.nytimes.com/2018/07/30/opinion/trump-immigrants-iowa-farmers-workers.html?partner=bloomberg"
"0","http://www.washingtonpost.com/local/hound-dog-with-terminal-cancer-has-a-bucket-list-no-1-find-a-home/2018/07/31/b84e96de-5832-4147-8dac-c1bce3a9303e_story.html"
"0","https://www.nytimes.com/2018/07/31/books/booktubers-youtube.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/us/politics/trump-koch-brothers.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/nyregion/new-york-today-learning-your-next-language.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/world/europe/turkey-kurds-selahattin-demirtas.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/upshot/shopping-for-health-care-simply-doesnt-work-so-what-might.html?partner=bloomberg"
"0","http://www.washingtonpost.com/local/hound-dog-with-terminal-cancer-has-a-bucket-list-no-1-find-a-home/2018/07/31/b84e96de-5832-4147-8dac-c1bce3a9303e_story.html"
"0","https://www.nytimes.com/2018/07/29/arts/design/tamir-rice-cleveland-triennial-orange-rakowitz.html?partner=bloomberg"
"0","http://www.washingtonpost.com/world/arrests-fines-and-injuries-the-in-my-feelings-challenge-has-gone-global-with-dangerous-results/2018/07/31/6d16e7f3-0dae-498c-b339-6c33705ec1de_story.html"
"0","https://www.nytimes.com/2018/07/30/climate/florida-red-tide-algae.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/style/sex-monogamy-open-relationships.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/us/politics/3d-guns-trump.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/business/dealbook/fintech-bank-charter.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/business/bob-woodward-new-book-fear-trump.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/sports/moe-berg-hall-of-fame.html?partner=bloomberg"
"0","http://www.washingtonpost.com/local/alaska-airlines-accused-of-forcing-gay-couple-to-sit-apart-so-straight-couple-could-sit-together/2018/07/31/fbdb9536-e5c2-4d8f-9d68-e433fc3ed3e1_story.html"
"0","https://www.nytimes.com/2018/07/31/us/stolen-shark-aquarium-san-antonio.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/realestate/mixing-generations-and-styles-in-the-hamptons.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/movies/first-aids-movie-gay-drama-buddies.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/world/asia/afghanistan-isis-civilians.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/arts/moca-turns-to-new-york-again-to-direct-its-next-chapter.html?partner=bloomberg"
"1","https://www.nytimes.com/2018/07/31/opinion/lpez-obrador-clean-energy.html?partner=bloomberg"
"1","https://www.nytimes.com/2018/07/31/opinion/paul-manafort-trial-donald-trump.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/books/review/beth-macy-dopesick.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/todayspaper/quotation-of-the-day-why-global-greening-isnt-as-great-as-it-sounds.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/science/mars-life.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/world/americas/aeromexico-plane-crash.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/dining/coco-pazzo-trattoria-yves-review.html?partner=bloomberg"
"0","http://www.washingtonpost.com/national/donald-trump-jr-criticizes-second-chance-for-aziz-ansari-but-not-roseanne-barr/2018/07/31/cd1a5c23-d4a9-4e6b-8c82-60062ee4bf08_story.html"
"0","https://www.nytimes.com/2018/07/30/business/bob-woodward-new-book-fear-trump.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/obituaries/tony-cloninger-pitcher-remembered-for-his-bat-dies-at-77.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/briefing/facebook-china-paul-manafort.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/world/asia/uk-jeremy-hunt-wife-chinese-japanese.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/movies/first-aids-movie-gay-drama-buddies.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/us/politics/paul-manafort-trial.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/world/middleeast/israel-druse-nation-state-law.html?partner=bloomberg"
"1","https://www.nytimes.com/2018/07/30/opinion/third-party-2020-election-localism.html?partner=bloomberg"
"0","http://www.washingtonpost.com/local/hound-dog-with-terminal-cancer-has-a-bucket-list-no-1-find-a-home/2018/07/31/b84e96de-5832-4147-8dac-c1bce3a9303e_story.html"
"0","https://www.nytimes.com/2018/07/31/us/stolen-shark-aquarium-san-antonio.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/us/politics/paul-manafort-trial.html?partner=bloomberg"
"1","https://www.nytimes.com/2018/07/30/opinion/editorials/new-york-city-uber-lyft-via-transportation.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/style/alison-green-ask-a-manager-work-advice.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/business/downloadable-blueprints-printable-guns.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/business/media/moonves-cbs-board-investigation.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/world/asia/airplane-mysteries-list.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/us/politics/fema-corey-coleman-harassment.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/us/politics/paul-manafort-trial.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/sports/college-sports-summer.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/us/politics/3d-guns-trump.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/us/politics/john-kelly-job-white-house-trump.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/world/americas/aeromexico-plane-crash.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/health/opioids-spinal-injections.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/business/downloadable-blueprints-printable-guns.html?partner=bloomberg"
"0","http://www.washingtonpost.com/sports/sean-doolittle-theres-no-place-for-racism-insensitive-language-or-even-casual-homophobia/2018/07/30/e86e3a3e-5f9c-4b5d-b60e-eb49804a5b72_story.html"
"0","https://www.nytimes.com/2018/07/30/business/bob-woodward-new-book-fear-trump.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/world/asia/china-protest-faulty-vaccines.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/movies/nico-1988-review.html?partner=bloomberg"
"0","http://www.washingtonpost.com/national/in-last-minute-lawsuit-states-say-3-d-printable-guns-pose-national-security-threat/2018/07/31/d3447dca-e2fc-4c8f-9767-26bf5b942e90_story.html"
"0","https://www.nytimes.com/2018/07/31/books/review/beth-macy-dopesick.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/sports/moe-berg-hall-of-fame.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/31/sports/nba-betting-mgm.html?partner=bloomberg"
"0","https://www.nytimes.com/2018/07/30/nyregion/nj-legislature-community-journalism.html?partner=bloomberg"
